animal_id,lrid,tag,rfid,nlis,is_new,draft,sex,dob,sire,dam,breed,colour,weaned,prev_tag,prev_pic,note,note_date,is_exported,is_history,is_deleted,tag_sorter,donordam,whp,esi,status,status_date,overall_adg,current_adg,last_weight,last_weight_date,selected,animal_group,current_farm,current_property,current_area,current_farm_date,current_property_date,current_area_date,animal_group_date,sex_date,breed_date,dob_date,colour_date,prev_pic_date,sire_date,dam_date,donordam_date,prev_tag_date,tag_date,rfid_date,nlis_date,modified,full_rfid,full_rfid_date
10633,0,19100B,964001040249100,"",0,"",Male,638162496000000000,"",19100,"","",0,"","","Weaning group 8/9/23",638271689856940000,0,0,0,"                           19100B","",0,0,Current,638163769296270000,0.11,0.11,56.0,638398696963070000,0,"","","","",,,,,638163769631480000,,638163769766950000,,,,638163769835050000,,,638163769439160000,,,638398696964100000,"",
10634,0,21090A,964001040249101,"",0,"",Female,638162496000000000,"",17242,"","",0,"","","New Tag: 21090A",638163772117550000,0,0,0,"                           21090A","",0,0,Dead,638210513543790000,"","","",,0,"","","","",,,,,638163772314960000,,638163772377190000,,,,638163772452810000,,,638163772115970000,,,638210513543800000,"",
10635,0,21090B,964001040249102,"",0,"",Male,638162496000000000,"",17242,"","",0,"","","Weaning group 8/9/23",638271752759720000,0,0,0,"                           21090B","",0,0,Current,638163772764370000,0.10,0.00,60.5,638398726958580000,0,"","","","",,,,,638163773121410000,,638163773169010000,,,,638163773227860000,,,638163772934280000,,,638398726960580000,"",
10636,0,20236SG,964001040249103,"",0,"",Male,638159904000000000,"",20014,"","",0,"","","Weaning group 8/9/23",638271888300050000,0,0,0,"                           20236SG","",0,0,Current,638163786065810000,0.08,0.08,40.5,638398845251170000,0,"","","","",,,,,638163786697460000,,638163786769330000,,,,638163786827960000,,,638163786379470000,,,638398845252220000,"",
10637,0,19144A,964001040249104,"",0,"",Female,638162496000000000,"",19144,"","",0,"","","Weaning group 8/9/23",638271830419050000,0,0,0,"                           19144A","",0,0,Current,638163788389510000,0.07,0.07,59.0,638398807150990000,0,"","","","",,,,,638163789074400000,,638163789127700000,,,,638163789169210000,,,638163788822860000,,,638398807152020000,"",
10638,0,19144B,964001040249105,"",0,"",Female,638162496000000000,"",19144,"","",0,"","","New Tag: 19144B",638163789510090000,0,0,0,"                           19144B","",0,0,Current,638163789346790000,"","",29.5,638399566007620000,0,"","","","",,,,,638163789740980000,,638163789795240000,,,,638163789841720000,,,638163789508470000,,,638399566010490000,"",
10639,0,20129A,964001040249106,"",0,"",Male,638163360000000000,"",20129,"","",0,"","","Weaning group 8/9/23",638271831051040000,0,0,0,"                           20129A","",0,0,Current,638163790709960000,0.12,0.12,45.5,638397943702040000,0,"","","","",,,,,638163791070970000,,638163791120920000,,,,638163791164520000,,,638163790898120000,,,638397943703060000,"",
10640,0,20153BG,964001040249107,"",0,"",Female,638163360000000000,"",20129,"","",0,"","","Weaning group 8/9/23",638271826698640000,0,0,0,"                           20153BG","",0,0,Current,638163791248500000,0.06,0.06,49.0,638397902803480000,0,"","","","",,,,,638163792574730000,,638163792678310000,,,,638163792722780000,,,638168060109120000,,,638397902805200000,"",
10641,0,17165AG,964001040249108,"",0,"",Male,638163360000000000,"",18136,"","",0,"","","Weaning group 8/9/23",638271704338280000,0,0,0,"                           17165AG","",0,0,Current,638163793789780000,0.11,0.11,52.5,638399563714780000,0,"","","","",,,,,638163794271140000,,638163794324010000,,,,638163794370940000,,,638193075549660000,,,638399563715910000,"",
10642,0,17165BG,964001040249109,"",0,"",Female,638163360000000000,"",18136,"","",0,"","","Weaning group 8/9/23",638271820474970000,0,0,0,"                           17165BG","",0,0,Current,638163794801410000,0.09,0.09,44.5,638398841189240000,0,"","","",Graft,,,638193072973900000,,638163795912530000,,638163795951970000,,,,638163796008020000,,,638193072474970000,,,638398841190290000,"",
10643,0,16004C,964001040249110,"",0,"",Male,638160768000000000,"",16004,"","",0,"","","Weaning group 8/9/23",638271629601460000,0,0,0,"                           16004C","",0,0,Current,638163801020480000,0.06,0.06,48.0,638397841353000000,0,"","","","",,,,,638163801560770000,,638163801616960000,,,,638163801671940000,,,638163801205660000,,,638397841354020000,"",
10644,0,16004DR,964001040249111,"",0,"",Female,638160768000000000,"",16004,"","",0,"","","New Tag: 16004D",638163801924660000,0,0,0,"                           16004DR","",0,0,Dead,638210513516680000,"","","",,0,"","","","Bottle BB",,,638173333704760000,,638163802104580000,,638163802137970000,,,,638163802180160000,,,638173333701930000,,,638210513516690000,"",
10645,0,16004E,964001040249112,"",0,"",Male,638160768000000000,"",16004,"","",0,"","","Weaning group 8/9/23",638271901195860000,0,0,0,"                           16004E","",0,0,Current,638163802269280000,0.05,0.05,27.0,638399558397190000,0,"","","","",,,,,638163803562390000,,638163803645520000,,,,638163803689500000,,,638163803302890000,,,638399558398230000,"",
10646,0,16290S,964001040249113,"",0,"",Female,638161632000000000,"",15056,"","",0,"","","Weaning group 8/9/23",638271870608180000,0,0,0,"                           16290S","",0,0,Current,638163805220470000,0.10,0.10,41.5,638398825415320000,0,"","","","",,,,,638163805659980000,,638163805701070000,,,,638165395303030000,,,638163805498530000,,,638398825417010000,"",
10647,0,19103A,964001040249114,"",0,"",Male,638163360000000000,"",19103,"","",0,"","","Weaning group 8/9/23",638271610922650000,0,0,0,"                           19103A","",0,0,Current,638163808129600000,0.07,0.07,58.0,638398714023250000,0,"","","","",,,,,638163808567590000,,638163808614300000,,,,638163808654100000,,,638163808309910000,,,638398714024830000,"",
10648,0,19103B,964001040249115,"",0,"",Male,638163360000000000,"",19103,"","",0,"","","Weaning group 8/9/23",638271860757030000,0,0,0,"                           19103B","",0,0,Current,638163808742450000,0.09,0.09,56.0,638398684526690000,0,"","","","",,,,,638163809230520000,,638163809264640000,,,,638163809303080000,,,638163809041300000,,,638398684527730000,"",
10649,0,20237A,964001040249116,"",0,"",Female,638163360000000000,"",20237,"","",0,"","","Weaning group 8/9/23",638271899344750000,0,0,0,"                           20237A","",0,0,Current,638163810863980000,0.10,0.10,35.5,638399556030670000,0,"","","","",,,,,638163811155830000,,638163811197210000,,,,638163811247430000,,,638163810983980000,,,638399556031690000,"",
10650,0,20237B,964001040249117,"",0,"",Female,638163360000000000,"",20237,"","",0,"","","Weaning group 8/9/23",638271853410620000,0,0,0,"                           20237B","",0,0,Current,638163811277090000,0.11,0.11,43.0,638398783174800000,0,"","","","",,,,,638163811599870000,,638163811650460000,,,,638163811693280000,,,638163811452440000,,,638398783175820000,"",
